paper_id,scientist_id
W4392042256,A5073489059
W4392042256,A5100667903
W4392042256,A5059609985
W4392042256,A5082083133
W4392042256,A5069264585
W4392042256,A5100330542
W4392086038,A5100834245
W4392086038,A5043724725
W4392086038,A5006353215
W4392086038,A5100340233
W4392086038,A5025301251
W4392086038,A5052550377
W4392086038,A5084985958
W4392086038,A5009270850
W4392086038,A5022577900
W4392086038,A5059493317
W4392090844,A5062331021
W4392090844,A5073802086
W4392090844,A5000905045
W4392092898,A5059063118
W4392092898,A5075015860
W4392092898,A5100763587
W4392092898,A5044876102
W4392092898,A5061512571
W4392092898,A5006831359
W4392092898,A5074077037
W4392092898,A5073268337
W4392092898,A5052504518
W4392092898,A5073960684
W4392092898,A5091807397
W4392092898,A5029332651
W4392092898,A5070461373
W4392092898,A5075656682
W4392092898,A5003319562
W4392092898,A5075347766
W4392092898,A5046123003
W4392092898,A5102907615
W4392092898,A5069595062
W4392092898,A5018572753
W4392092898,A5063162655
W4392092898,A5081597269
W4392092898,A5075799959
W4392092898,A5104089610
W4392092898,A5022440240
W4392092898,A5020745931
W4392092898,A5004624794
W4392092898,A5028789952
W4392092898,A5034278848
W4392092898,A5018694224
W4392092898,A5040606607
W4392092898,A5022014477
W4392092898,A5058121721
W4392092898,A5075566772
W4392092898,A5073289880
W4392092898,A5051789976
W4392092898,A5065392753
W4392092898,A5059858130
W4392092898,A5110943295
W4392162030,A5090587530
W4392162030,A5056129782
W4392162030,A5065209470
W4392162030,A5012089635
W4392171761,A5092887039
W4392171761,A5088590389
W4392171761,A5101735672
W4392171761,A5100424949
W4392171761,A5100744976
W4392171761,A5006946616
W4392171761,A5073429660
W4392171761,A5089379373
W4392201994,A5100311890
W4392237852,A5100347295
W4392237852,A5037498085
W4392237852,A5068079564
W4392237852,A5013283030
W4392237852,A5100770958
W4392237852,A5100692894
W4392237852,A5060033823
W4392237852,A5020589974
W4392237852,A5100381808
W4392239073,A5100427509
W4392239073,A5060674639
W4392239073,A5072242008
W4392239073,A5100630830
W4392239073,A5101487149
W4392239073,A5100412790
W4392239073,A5040139090
W4392239073,A5037589251
W4392239073,A5018172419
W4392245622,A5000470385
W4392245622,A5048493339
W4392245622,A5100322599
W4392245622,A5027488614
W4392245622,A5100692983
W4392245622,A5037209728
W4392245622,A5011958682
W4392288844,A5094030544
W4392302569,A5060834723
W4392302569,A5021028602
W4392302569,A5058985468
W4392302990,A5009849802
W4392302990,A5111186223
W4392302990,A5100945288
W4392302990,A5058260047
W4392302990,A5063211903
W4392302990,A5100369659
W4392302990,A5016598187
W4392303127,A5092162515
W4392303127,A5114131507
W4392303127,A5014527809
W4392303127,A5041757523
W4392303127,A5011185016
W4392303127,A5071208302
W4392343590,A5101222426
W4392343590,A5038903476
W4392343590,A5018974034
W4392348191,A5094041913
W4392375175,A5030975283
W4392375175,A5048061501
W4392375175,A5101810713
W4392375175,A5100621241
W4392375175,A5087668820
W4392375175,A5102016210
W4392375175,A5028551178
W4392375175,A5017579936
W4392375175,A5100340798
W4392382638,A5091777836
W4392382638,A5058036490
W4392382638,A5045456477
W4392382638,A5057650240
W4392382638,A5042934725
W4392382638,A5005588845
W4392382638,A5038768035
W4392382638,A5021816680
W4392382638,A5100781239
W4392382638,A5059657975
W4392382638,A5065150061
W4392460269,A5016646734
W4392460269,A5100421752
W4392460269,A5021511995
W4392460269,A5102874970
W4392460269,A5054791447
W4392460269,A5082768519
W4392460269,A5051679566
W4392460269,A5056579841
W4392460269,A5057483557
W4392460269,A5030443471
W4392476313,A5100445703
W4392476313,A5021019607
W4392476313,A5100368854
W4392476313,A5104253334
W4392476313,A5100705575
W4392476313,A5040748652
W4392476313,A5050944748
W4392505993,A5020312600
W4392505993,A5001065508
W4392505993,A5070649393
W4392505993,A5045433526
W4392505993,A5015025918
W4392505993,A5071794576
W4392505993,A5093708085
W4392505993,A5075007010
W4392512581,A5018787041
W4392512581,A5085170243
W4392512581,A5073613761
W4392512581,A5042249722
W4392512581,A5057862182
W4392512581,A5068354628
W4392512581,A5012685007
W4392521743,A5093797105
W4392521743,A5094021309
W4392521743,A5093797104
W4392521743,A5043610339
W4392521743,A5093747965
W4392521743,A5093631503
W4392562942,A5043513171
W4392562942,A5062245719
W4392562942,A5047008257
W4392562942,A5049727461
W4392562942,A5021328411
W4392563131,A5042232073
W4392563131,A5022299683
W4392563131,A5040770039
W4392563131,A5081541713
W4392563131,A5071540090
W4392563131,A5021115565
W4392563131,A5056135716
W4392563131,A5049962296
W4392563131,A5003304406
W4392563131,A5039798807
W4392563131,A5051634461
W4392563131,A5088736918
W4392563131,A5011653696
W4392563131,A5064929031
W4392563131,A5065002887
W4392563131,A5062051745
W4392563131,A5010150746
W4392563131,A5101770520
W4392563131,A5049686701
W4392563131,A5084794521
W4392563131,A5111840487
W4392563131,A5016468680
W4392563131,A5081146435
W4392563131,A5019073925
W4392563131,A5003539929
W4392563131,A5038605607
W4392563131,A5021517356
W4392563131,A5035950300
W4392563131,A5037157725
W4392563131,A5013880253
W4392563131,A5028618473
W4392588328,A5041137821
W4392588328,A5065737327
W4392595199,A5007102316
W4392595199,A5026820634
W4392595199,A5093985982
W4392595199,A5062312454
W4392595199,A5021689907
W4392602768,A5030730722
W4392602768,A5104200753
W4392602768,A5101553445
W4392602768,A5014711277
W4392602768,A5053607185
W4392602768,A5078761894
W4392698044,A5046211754
W4392698044,A5101035524
W4392698044,A5063665829
W4392698044,A5108907655
W4392698044,A5060091848
W4392698044,A5100450180
W4392702384,A5084933406
W4392702384,A5076064981
W4392702384,A5056860643
W4392702384,A5103823792
W4392711792,A5094041390
W4392711792,A5101599374
W4392711792,A5092936000
W4392715150,A5044394497
W4392715150,A5080574678
W4392715150,A5101558420
W4392715150,A5101671641
W4392715150,A5078125230
W4392715150,A5100723390
W4392715150,A5023486713
W4392715150,A5038108109
W4392715150,A5002470012
W4392763392,A5046670804
W4392763392,A5027377212
W4392763392,A5084600900
W4392763392,A5044258783
W4392765109,A5013357078
W4392765109,A5052953478
W4392765109,A5083699619
W4392793422,A5040334420
W4392793422,A5109335193
W4392793422,A5063135602
W4392859384,A5010955965
W4392859384,A5061630345
W4392859384,A5102960972
W4392859384,A5046649977
W4392859384,A5022956843
W4392859384,A5066590427
W4392907969,A5104077139
W4392907969,A5078125230
W4392907969,A5002469930
W4392907969,A5101671641
W4392907969,A5064481433
W4392907969,A5029616052
W4392907969,A5002470012
W4392907969,A5038108109
W4392907969,A5044394497
W4392909626,A5034144052
W4392909626,A5055924001
W4392909626,A5076566884
W4392909626,A5080302009
W4392909626,A5041323260
W4392909626,A5059462676
W4392951883,A5050909733
W4392951883,A5066194359
W4392951883,A5080815069
W4392951961,A5047876211
W4392951961,A5043941211
W4392951961,A5100350437
W4392951961,A5017122759
W4392951961,A5100720707
W4392951961,A5015799240
W4392956639,A5020638975
W4392956639,A5017809030
W4392956639,A5043655789
W4392956639,A5007877509
W4392956639,A5050396195
W4392956639,A5053634247
W4392956639,A5035226313
W4392956639,A5018627954
W4392956639,A5094192240
W4392956639,A5070593026
W4392956639,A5045412197
W4392956639,A5025225666
W4392956639,A5013919935
W4392956639,A5068365860
W4392956639,A5008864856
W4392956639,A5006820342
W4392956639,A5089333088
W4392956639,A5021881113
W4392956639,A5029750430
W4392956639,A5088904574
W4392956639,A5036199850
W4392956639,A5038079172
W4392956639,A5080697479
W4392956639,A5041812493
W4392956639,A5035870050
W4392956639,A5009054273
W4392956639,A5015868735
W4392956639,A5030546346
W4392956639,A5031184713
W4392956639,A5007921825
W4392956639,A5049020749
W4392956639,A5082733546
W4392956639,A5030039379
W4392956639,A5058108094
W4392956639,A5031238323
W4392977304,A5101509331
W4392977304,A5038482830
W4392977304,A5100729851
W4392977304,A5045637364
W4392977304,A5079667887
W4392977304,A5033870660
W4392977304,A5058504115
W4392977304,A5093881243
W4392977304,A5041858947
W4392977304,A5030709058
W4392977304,A5114137781
W4392977304,A5043570145
W4392977304,A5068308955
W4392977304,A5026753755
W4392977304,A5076411026
W4392977304,A5011667239
W4392977304,A5020379686
W4392978628,A5029419578
W4392978628,A5073730646
W4392978628,A5046156442
W4392978628,A5027836788
W4392978628,A5049087710
W4392978628,A5036898455
W4392978628,A5067657646
W4392978628,A5051817442
W4392978628,A5015929688
W4392978628,A5022012775
W4392978628,A5031833848
W4392978628,A5017331770
W4392978628,A5054836912
W4392978628,A5067205828
W4392978628,A5040857178
W4392978628,A5038712366
W4392978628,A5020920575
W4392978628,A5000101871
W4392978628,A5071794395
W4392978628,A5027638250
W4392978628,A5074613486
W4392978628,A5107998596
W4392978628,A5048717114
W4392978628,A5023443145
W4392978628,A5027574330
W4392978628,A5071311565
W4392978628,A5048333071
W4392978628,A5003758727
W4392978628,A5050378227
W4392978628,A5112188521
W4392978628,A5000229807
W4392978628,A5035278353
W4392978628,A5076250987
W4392978628,A5074958484
W4392978628,A5061138198
W4392978628,A5056688019
W4392978628,A5044774843
W4392978628,A5041486628
W4392978628,A5113855029
W4392978628,A5022040617
W4392978628,A5086378445
W4392986179,A5032028897
W4392986179,A5027649822
W4392986179,A5090936485
W4392986179,A5088557482
W4392986179,A5069082766
W4392986179,A5083495465
W4392986179,A5100668637
W4392986179,A5008942832
W4392986179,A5086828665
W4392986179,A5000045667
W4392986179,A5053194091
W4392986179,A5007026783
W4392986179,A5066634844
W4392986179,A5004789784
W4392986179,A5048220648
W4392986179,A5015994263
W4392986179,A5059011787
W4392986179,A5057167171
W4392986179,A5065836841
W4392986179,A5015897790
W4392986179,A5072180542
W4392986179,A5063792624
W4392986179,A5056506041
W4392986179,A5109031216
W4392986179,A5040418600
W4392986179,A5051530432
W4392986179,A5000200390
W4392986179,A5038409870
W4392986179,A5113893332
W4393055273,A5039694085
W4393055273,A5072442510
W4393055273,A5030796089
W4393055273,A5054863331
W4393055273,A5025944964
W4393055273,A5048361101
W4393055273,A5076578951
W4393055273,A5012821442
W4393055273,A5070655188
W4393055273,A5111992270
W4393055273,A5014206473
W4393055273,A5067746762
W4393055273,A5002789362
W4393055273,A5075932147
W4393055273,A5033445263
W4393055273,A5060121384
W4393055273,A5023218990
W4393055273,A5057866828
W4393055273,A5083803977
W4393055273,A5014148691
W4393055273,A5064996258
W4393055273,A5086668079
W4393055273,A5034004394
W4393055273,A5071487615
W4393055273,A5001044836
W4393055273,A5042990512
W4393055273,A5084427308
W4393055273,A5010850499
W4393055273,A5057058749
W4393055273,A5100752902
W4393055273,A5100639281
W4393055273,A5055321140
W4393055273,A5061354333
W4393055273,A5070342971
W4393055273,A5046588231
W4393055273,A5005851825
W4393055273,A5086380377
W4393055273,A5073496260
W4393055273,A5079379617
W4393055273,A5046294471
W4393055273,A5004638195
W4393055273,A5060198335
W4393055273,A5072728300
W4393055273,A5033910664
W4393055273,A5011263778
W4393055273,A5013922532
W4393055273,A5002432212
W4393055273,A5015882261
W4393055273,A5028438452
W4393055273,A5082531797
W4393055273,A5043132087
W4393055273,A5101537101
W4393104068,A5041840026
W4393104068,A5037282372
W4393104068,A5071363885
W4393104068,A5041519138
W4393104068,A5111348536
W4393104068,A5040697806
W4393104068,A5070282132
W4393104068,A5094226602
W4393104068,A5031844931
W4393104068,A5107232383
W4393104068,A5005578683
W4393104068,A5082462398
W4393104068,A5100352466
W4393104068,A5073742804
W4393104068,A5011132821
W4393104068,A5004491733
W4393104068,A5103170786
W4393104068,A5040140589
W4393104068,A5039540052
W4393104068,A5094162918
W4393104068,A5019390609
W4393104068,A5028652953
W4393104068,A5000908967
W4393104068,A5086203787
W4393104068,A5068445929
W4393104068,A5055613985
W4393104068,A5000536264
W4393104068,A5024771949
W4393104068,A5011127043
W4393104068,A5048515776
W4393104068,A5103149505
W4393104068,A5070240788
W4393104068,A5087599270
W4393104068,A5032212158
W4393104068,A5026662743
W4393104068,A5025181525
W4393114676,A5033568673
W4393114676,A5081414117
W4393114676,A5102019853
W4393114676,A5055960811
W4393114676,A5067459065
W4393115738,A5027517304
W4393115738,A5023811710
W4393115738,A5100332363
W4393115738,A5047612925
W4393115738,A5032092856
W4393115738,A5109694123
W4393115738,A5102634507
W4393115738,A5114139073
W4393115738,A5100411965
W4393152017,A5100404804
W4393200011,A5115591252
W4393200011,A5101323694
W4393200011,A5080642947
W4393200011,A5065925844
W4393200011,A5040883602
W4393200011,A5036235181
W4393200011,A5101592759
W4393200011,A5100663896
W4393204839,A5100587295
W4393204839,A5051860282
W4393204839,A5080525272
W4393204839,A5074635060
W4393204839,A5015127259
W4393204839,A5109908734
W4393204839,A5104240717
W4393204839,A5101953445
W4393204839,A5102799507
W4393204839,A5041713741
W4393222403,A5102092927
W4393222403,A5100587338
W4393222403,A5049473769
W4393222403,A5113306754
W4393222403,A5036948876
W4393222403,A5083546197
W4393222403,A5112124582
W4393222403,A5046062433
W4393222403,A5082747056
W4393222403,A5101524128
W4393222403,A5031082396
W4393222403,A5066013551
W4393232142,A5029082352
W4393232142,A5046531665
W4393232142,A5087269865
W4393232142,A5115604642
W4393232142,A5026675662
W4393232142,A5105462746
W4393232142,A5104075324
W4393232142,A5079766360
W4393232142,A5054962566
W4393248012,A5044984698
W4393248012,A5103251234
W4393248012,A5060917495
W4393248012,A5016606943
W4393248012,A5034339267
W4393284585,A5048188229
W4393284585,A5055144546
W4393284585,A5018451934
W4393284585,A5040626538
W4393284585,A5080371756
W4393294894,A5100446059
W4393294894,A5033090384
W4393294894,A5042096402
W4393294894,A5069033450
W4393294894,A5102861613
W4393294894,A5069597529
W4393397025,A5064707937
W4393397025,A5013707598
W4393397025,A5111630306
W4393397025,A5111329264
W4393397025,A5105717035
W4393397025,A5051495639
W4393397025,A5022900085
W4393397025,A5103734057
W4393397025,A5104267935
W4393397025,A5109697414
W4393397025,A5109783186
W4393397025,A5112207045
W4393397025,A5037742416
W4393397025,A5001004121
W4393397025,A5001265999
W4393397025,A5031575603
W4393397025,A5021361645
W4393397025,A5081916417
W4393397025,A5024202025
W4393397025,A5103195920
W4393397025,A5014635524
W4393397025,A5013591755
W4393397025,A5104701236
W4393397025,A5094302089
W4393397025,A5066757057
W4393397025,A5053788312
W4393397025,A5012901895
W4393397025,A5011259040
W4393397025,A5023408252
W4393397025,A5113157641
W4393397025,A5001515882
W4393397025,A5104746817
W4393397025,A5094302094
W4393397025,A5094302095
W4393397025,A5081561390
W4393397025,A5027743970
W4393397025,A5039362640
W4393397025,A5061622066
W4393397025,A5053287482
W4393397025,A5063004297
W4393397025,A5033346216
W4393397025,A5018284218
W4393397025,A5112276176
W4393397025,A5110689589
W4393397025,A5111158144
W4393397025,A5082791450
W4393397025,A5068142513
W4393397025,A5044027406
W4393397025,A5024631076
W4393397025,A5013671556
W4393397025,A5102185527
W4393397025,A5104723595
W4393397025,A5094302099
W4393397025,A5091635164
W4393397025,A5021670292
W4393397025,A5111312027
W4393397025,A5016723789
W4393397025,A5051413152
W4393397025,A5020549289
W4393397025,A5012731266
W4393397025,A5062873254
W4393397025,A5052055171
W4393397025,A5043558275
W4393397025,A5071984714
W4393397025,A5051040885
W4393397025,A5002671842
W4393397025,A5024098581
W4393397025,A5062193850
W4393397025,A5010832005
W4393397025,A5068666119
W4393397025,A5042588260
W4393397025,A5109697418
W4393397025,A5081327494
W4393397025,A5078747003
W4393397025,A5047095751
W4393397025,A5009470126
W4393397025,A5009136617
W4393397025,A5082023576
W4393397025,A5111158149
W4393397025,A5104705460
W4393397025,A5035048768
W4393397025,A5113079256
W4393397025,A5105792386
W4393397025,A5011623267
W4393397025,A5021690286
W4393397025,A5091425823
W4393397025,A5077925546
W4393397025,A5071863016
W4393397025,A5017449175
W4393397025,A5070189271
W4393397025,A5041407933
W4393397025,A5102855953
W4393397025,A5084618570
W4393397025,A5050013961
W4393397025,A5113386042
W4393397025,A5025395108
W4393397025,A5000763849
W4393397025,A5047682972
W4393397025,A5016077667
W4393397025,A5084138562
W4393405247,A5083793269
W4393405247,A5092582485
W4393405247,A5025809855
W4393405247,A5090827263
W4393405247,A5001298748
W4393405247,A5025231871
W4393405247,A5018877986
W4393862387,A5102671258
W4393862387,A5054946985
W4393862387,A5108643262
W4393862387,A5064848623
W4393862387,A5032099135
W4393862387,A5028397478
W4393862387,A5100403653
W4393862387,A5101781957
W4393862387,A5102930070
W4393862387,A5000303630
W4393864360,A5027122966
W4393864360,A5090300849
W4393864360,A5001181716
W4393864360,A5100702111
W4393864360,A5101064827
W4393864360,A5027142819
W4393864360,A5011813886
W4393864360,A5068678911
W4393864360,A5018558686
W4393864360,A5080023353
W4393978245,A5112904528
W4393978245,A5092759656
W4393978245,A5112725549
W4393978245,A5019438629
W4393978245,A5112304150
W4393978245,A5030228684
W4393993144,A5093943617
W4393993144,A5053602589
W4393993144,A5092680358
W4393993144,A5020847426
W4393993144,A5095090914
W4393993144,A5069764728
W4393993144,A5062024099
W4393999225,A5003131264
W4393999225,A5044498366
W4393999225,A5112257378
W4393999225,A5100454354
W4394565213,A5018471066
W4394565213,A5048837715
W4394565213,A5068842384
W4394565213,A5031930205
W4394565213,A5023701902
W4394565213,A5046652122
W4394565213,A5079830782
W4394565213,A5041461263
W4394565213,A5028021685
W4394565213,A5009306336
W4394565213,A5090453640
W4394565213,A5091567011
W4394565213,A5053220474
W4394566574,A5100587112
W4394566574,A5068511566
W4394566574,A5004684778
W4394566574,A5044911891
W4394566574,A5100888237
W4394566574,A5100660489
W4394566574,A5031308931
W4394566574,A5101787808
W4394566574,A5100733709
W4394566574,A5101969768
W4394566574,A5004602332
W4394566574,A5007830024
W4394566574,A5101602534
W4394566574,A5086677051
W4394687120,A5085198200
W4394687120,A5056320892
W4394687120,A5102499063
W4394687120,A5002370864
W4394697955,A5067503371
W4394697955,A5103019298
W4394697955,A5100403061
W4394697955,A5003526178
W4394697955,A5083049159
W4394697955,A5032628543
W4394719938,A5051114623
W4394719938,A5017773375
W4394719938,A5014850432
W4394719938,A5052031270
W4394719938,A5000457586
W4394719938,A5070040151
W4394719938,A5039703536
W4394719938,A5071420730
W4394719938,A5042534433
W4394719938,A5078108862
W4394719938,A5101849163
W4394719938,A5015445047
W4394719938,A5060100563
W4394719938,A5113175196
W4394719938,A5041887879
W4394719938,A5089805698
W4394719938,A5002100230
W4394719938,A5081029943
W4394719938,A5014374377
W4394719938,A5091006390
W4394719938,A5021111624
W4394719938,A5086020534
W4394719938,A5043083140
W4394719938,A5022718410
W4394719938,A5086565943
W4394719938,A5079348381
W4394719938,A5057494928
W4394719938,A5022988172
W4394719938,A5005327872
W4394719938,A5035438463
W4394719938,A5004370634
W4394719938,A5044374924
W4394719938,A5073336924
W4394719938,A5047482798
W4394719938,A5011211151
W4394719938,A5024335460
W4394719938,A5082903305
W4394719938,A5039370547
W4394719938,A5048287383
W4394719938,A5010294483
W4394719938,A5007891250
W4394719938,A5024515345
W4394725444,A5045447560
W4394725444,A5011222240
W4394725444,A5043779964
W4394725444,A5110152999
W4394725444,A5089938348
W4394725444,A5027227085
W4394725444,A5068788201
W4394725444,A5053635612
W4394725444,A5001178171
W4394725444,A5009504821
W4394755619,A5001970083
W4394755619,A5060872382
W4394755619,A5107094443
W4394755619,A5105655512
W4394772759,A5113206993
W4394772759,A5100599441
W4394772759,A5101890696
W4394772759,A5027194803
W4394772759,A5101630180
W4394772759,A5082140522
W4394772759,A5009455877
W4394799079,A5040612921
W4394799079,A5050021096
W4394799079,A5040787882
W4394799079,A5061542791
W4394799079,A5002504414
W4394799079,A5013004499
W4394832289,A5100655654
W4394832289,A5060247412
W4394832289,A5100599764
W4394832289,A5004551689
W4394832289,A5053593712
W4394832289,A5112876033
W4394832289,A5100675451
W4394832289,A5100962834
W4394832289,A5031758019
W4394832289,A5075903610
W4394832289,A5101337177
W4394832289,A5100425473
W4394832289,A5052622393
W4394832289,A5013735803
W4394832289,A5052364517
W4394832289,A5100668615
W4394832289,A5100377480
W4394832289,A5080283192
W4394832289,A5100452563
W4394832289,A5033289523
W4394844846,A5079542491
W4394844846,A5064647908
W4394844846,A5018064840
W4394844846,A5052986172
W4394844846,A5030064827
W4394844846,A5038984237
W4394844846,A5014839908
W4394844846,A5019935110
W4394844846,A5007818561
W4394844846,A5037399251
W4394844846,A5037775556
W4394844846,A5020246466
W4394844846,A5059892224
W4394913118,A5089225559
W4394913118,A5039218751
W4394913118,A5045716879
W4394913118,A5070856765
W4394913118,A5029743701
W4394913118,A5006134055
W4394913118,A5000469502
W4394913118,A5057217204
W4394914598,A5101556586
W4394914598,A5024062393
W4394914598,A5100569812
W4394914598,A5100325819
W4394914598,A5065349047
W4394914598,A5032149864
W4394914598,A5101561606
W4394914598,A5100345153
W4394914598,A5114061379
W4394914598,A5078863586
W4394914598,A5100388566
W4394914598,A5101394186
W4394914598,A5103328825
W4394914598,A5027863139
W4394914598,A5007730317
W4394914598,A5060051790
W4394914598,A5102650760
W4394914598,A5060356390
W4394914598,A5100653289
W4394914598,A5100977091
W4394914598,A5060465749
W4394914598,A5115595184
W4394914598,A5087181844
W4394914598,A5100712548
W4394914598,A5100400511
W4394914598,A5101338810
W4394914598,A5017631853
W4394914598,A5104283152
W4394914598,A5101041332
W4394914598,A5040236193
W4394914598,A5074966934
W4394914598,A5036582405
W4394914598,A5069482248
W4394914598,A5101595734
W4394914598,A5100461932
W4394914598,A5100419455
W4394914598,A5025684702
W4394914598,A5002260928
W4394914598,A5036054973
W4394914598,A5015235892
W4394914598,A5101978600
W4394978625,A5095744460
W4394978625,A5095744516
W4394978625,A5011466678
W4394978625,A5104294412
W4395012801,A5027660080
W4395012801,A5105179906
W4395012801,A5006256955
W4395012801,A5102977379
W4395012801,A5006413734
W4395012801,A5028018216
W4395012801,A5100357797
W4395012801,A5039647838
W4395012801,A5101925655
W4395067201,A5085715940
W4395067201,A5064666733
W4395067201,A5081388353
W4395067201,A5102653240
W4395067201,A5102653241
W4395067201,A5018154366
W4395067201,A5080270912
W4395067201,A5111179324
W4395067201,A5001452511
W4395067201,A5111179320
W4395067201,A5111179321
W4395067201,A5111179322
W4395067201,A5111179323
W4395067201,A5101341297
W4395067201,A5086903918
W4395067201,A5111141577
W4395067201,A5039369605
W4395112264,A5015987835
W4395112264,A5104287136
W4395112264,A5101877815
W4395112264,A5032326631
W4395179723,A5059919248
W4395179723,A5043537924
W4395179723,A5008401908
W4395274857,A5025720222
W4395274857,A5043110977
W4395274857,A5059622456
W4395274857,A5103209434
W4395274857,A5047182422
W4395451025,A5103049597
W4395451025,A5100457454
W4395451025,A5100455532
W4395451025,A5014513107
W4395451025,A5076017340
W4395451025,A5062302560
W4395451025,A5100338921
W4395451025,A5048798637
W4395451025,A5078871427
W4395451025,A5027533708
W4395451025,A5101499775
W4395451025,A5028780342
W4395467574,A5071056823
W4395467574,A5041807127
W4395467574,A5052633614
W4395467574,A5101611957
W4395467574,A5100344319
W4395467574,A5100696786
W4395467574,A5014944655
W4395467574,A5039919920
W4395467574,A5013214857
W4395467574,A5100679028
W4395467574,A5055833004
W4395467574,A5054231666
W4395467574,A5033853667
W4395467574,A5100319990
W4395467574,A5037501448
W4396219880,A5100750874
W4396219880,A5069632856
W4396219880,A5100323635
W4396219880,A5006003842
W4396219880,A5046268649
W4396219880,A5056640675
W4396512504,A5018060531
W4396512504,A5053963239
W4396512504,A5070687203
W4396512504,A5101532300
W4396521290,A5048868231
W4396521290,A5040044764
W4396521290,A5100328108
W4396521290,A5100443363
W4396521290,A5100457746
W4396639339,A5100451801
W4396639339,A5100663306
W4396639339,A5012569155
W4396639339,A5083959433
W4396639339,A5100452558
W4396639339,A5009724342
W4396639339,A5100404404
W4396639339,A5103215341
W4396639339,A5100723622
W4396639339,A5072704825
W4396639339,A5015599328
W4396639339,A5108035993
W4396711835,A5029775672
W4396796749,A5087342854
W4396796749,A5054881971
W4396796749,A5092715918
W4396796749,A5100705950
W4396796749,A5020400986
W4396802980,A5018050173
W4396802980,A5080865312
W4396803031,A5090936497
W4396803031,A5100377279
W4396803031,A5080760138
W4396803031,A5041443809
W4396803031,A5007962849
W4396803031,A5071587025
W4396803031,A5071033675
W4396803031,A5108928115
W4396803031,A5022995490
W4396803031,A5062878865
W4396803031,A5089256566
W4396803031,A5054018591
W4396803031,A5089585883
W4396803031,A5007213159
W4396803031,A5001934733
W4396803031,A5057603645
W4396803031,A5094161287
W4396803031,A5094161288
W4396803031,A5109534963
W4396803031,A5061187207
W4396803031,A5087049242
W4396803031,A5058677556
W4396803031,A5042745262
W4396803031,A5029973916
W4396803031,A5049034814
W4396803031,A5082401018
W4396803031,A5074638608
W4396803031,A5066346818
W4396803031,A5011680834
W4396862413,A5082961579
W4396862413,A5075334231
W4396862413,A5113905506
W4396862413,A5084515381
W4396998169,A5034497022
W4396998169,A5045575199
W4396998169,A5100318640
W4396998169,A5000003921
W4396998169,A5031961057
W4398196815,A5065661939
W4398196815,A5078072008
W4398196815,A5011905025
W4398196815,A5004478905
W4398196815,A5008694200
W4398219487,A5031018367
W4398219487,A5023866334
W4398219487,A5100685754
W4398337369,A5064317927
W4398337369,A5080638739
W4398337369,A5082984376
W4398784880,A5111211630
W4398784880,A5070830194
W4398784880,A5101751116
W4398784880,A5079448759
W4398784880,A5100342791
W4398784880,A5100384519
W4398784880,A5101575914
W4398784880,A5048274582
W4398784880,A5013239477
W4398784880,A5108142433
W4399021414,A5058706913
W4399021414,A5062769653
W4399021414,A5071250566
W4399021414,A5026706268
W4399323682,A5046575214
W4399323682,A5114172437
W4399323682,A5100780637
W4399323682,A5065810124
W4399323682,A5101371836
W4399323682,A5100718888
W4399323682,A5100376951
W4399323682,A5087875649
W4399348312,A5100330324
W4399348312,A5101208348
W4399348312,A5043467632
W4399348312,A5101501034
W4399357684,A5111220757
W4399357684,A5080392802
W4399357684,A5101850800
W4399357684,A5008445464
W4399357684,A5004260380
W4399357684,A5080595139
W4399357684,A5078915866
W4399357684,A5017846843
W4399357684,A5036254332
W4399357684,A5006203414
W4399357684,A5090456927
W4399500327,A5070639714
W4399500327,A5074635579
W4399500327,A5086072427
W4399500327,A5064183340
W4399500327,A5031588201
W4399500327,A5013110210
W4399500327,A5047386130
W4399500327,A5074953985
W4399500327,A5076543480
W4399500327,A5057140892
W4399500327,A5040811419
W4399500327,A5057894973
W4399537020,A5037420822
W4399537020,A5113247337
W4399537020,A5065200887
W4399537020,A5073290586
W4399537020,A5068882061
W4399537020,A5041229832
W4399561523,A5082832235
W4399561523,A5113248325
W4399561523,A5113248328
W4399561523,A5113411753
W4399561523,A5113248329
W4399561523,A5113248330
W4399561523,A5113248331
W4399561523,A5113248332
W4399561523,A5113248333
W4399561523,A5113248317
W4399561523,A5113248318
W4399561523,A5113248319
W4399561523,A5102686478
W4399561523,A5113248320
W4399561523,A5048371749
W4399561523,A5113248321
W4399561523,A5113248322
W4399561523,A5113248323
W4399561523,A5113248324
W4399561523,A5113248326
W4399561523,A5113248327
W4399563855,A5061996510
W4399563855,A5006401089
W4399563855,A5017431855
W4399563855,A5088795883
W4399563855,A5041092666
W4399577929,A5028927302
W4399577929,A5010431868
W4399577929,A5104752535
W4399577929,A5104752542
W4399577929,A5104752545
W4399577929,A5111227285
W4399577929,A5026488754
W4399577929,A5034160698
W4399577929,A5104752546
W4399577929,A5016891339
W4399577929,A5083342707
W4399577929,A5068054196
W4399577929,A5110583605
W4399577929,A5104752532
W4399577929,A5114176191
W4399577929,A5067079106
W4399577929,A5029888246
W4399577929,A5073873421
W4399577929,A5049730151
W4399577929,A5102122757
W4399577929,A5104752533
W4399577929,A5088912880
W4399577929,A5070342971
W4399577929,A5103059015
W4399577929,A5104752534
W4399577929,A5104723941
W4399577929,A5036523034
W4399577929,A5002326161
W4399577929,A5022471906
W4399577929,A5104752536
W4399577929,A5048825129
W4399577929,A5102785530
W4399577929,A5104752537
